step,robot_id,lockstep,wait_ms,command_latency_steps,stale_command_ticks,current_step_index,last_command_step_index,pos_x,pos_y,pos_z
16,bot3,1,0.177000,0,0,16,16,-0.217723,3.114227,0.000000
16,bot4,1,0.089000,0,0,16,16,-0.798197,3.617110,0.000000
16,bot5,1,0.068000,0,0,16,16,-0.132270,3.559676,0.000000
16,bot6,1,0.038000,0,0,16,16,-0.002539,3.691437,0.000000
16,bot7,1,0.044000,0,0,16,16,0.161542,3.906768,0.000000
16,bot8,1,0.078000,0,0,16,16,-0.219975,3.844318,0.000000
16,bot9,1,0.046000,0,0,16,16,0.325030,3.120791,0.000000
17,bot0,1,0.044000,0,0,17,17,-0.608034,3.179920,0.000000
17,bot1,1,0.107000,0,0,17,17,0.215278,3.574913,0.000000
17,bot2,1,0.052000,0,0,17,17,0.478591,3.998680,0.000000
17,bot3,1,0.138000,0,0,17,17,-0.212739,3.122798,0.000000
17,bot4,1,0.063000,0,0,17,17,-0.798197,3.617110,0.000000
17,bot5,1,0.065000,0,0,17,17,-0.136996,3.568393,0.000000
17,bot6,1,0.042000,0,0,17,17,0.004052,3.698864,0.000000
17,bot7,1,0.041000,0,0,17,17,0.155277,3.914466,0.000000
17,bot8,1,0.044000,0,0,17,17,-0.217568,3.853928,0.000000
17,bot9,1,0.049000,0,0,17,17,0.327808,3.130303,0.000000
18,bot0,1,0.040000,0,0,18,18,-0.600280,3.182264,0.000000
18,bot1,1,0.128000,0,0,18,18,0.217071,3.584656,0.000000
18,bot2,1,0.047000,0,0,18,18,0.470998,4.001491,0.000000
18,bot3,1,0.133000,0,0,18,18,-0.208100,3.131560,0.000000
18,bot4,1,0.057000,0,0,18,18,-0.798197,3.617110,0.000000
18,bot5,1,0.070000,0,0,18,18,-0.141355,3.577297,0.000000
18,bot6,1,0.038000,0,0,18,18,0.010163,3.706684,0.000000
18,bot7,1,0.046000,0,0,18,18,0.149469,3.922508,0.000000
18,bot8,1,0.045000,0,0,18,18,-0.215339,3.863580,0.000000
18,bot9,1,0.046000,0,0,18,18,0.330332,3.139884,0.000000
19,bot0,1,0.047000,0,0,19,19,-0.591043,3.185971,0.000000
19,bot1,1,0.069000,0,0,19,19,0.218695,3.594428,0.000000
19,bot2,1,0.053000,0,0,19,19,0.461995,4.005723,0.000000
19,bot3,1,0.105000,0,0,19,19,-0.203786,3.140484,0.000000
19,bot4,1,0.091000,0,0,19,19,-0.804857,3.621710,0.000000
19,bot5,1,0.074000,0,0,19,19,-0.145371,3.586361,0.000000
19,bot6,1,0.040000,0,0,19,19,0.015841,3.714823,0.000000
19,bot7,1,0.044000,0,0,19,19,0.144064,3.930825,0.000000
19,bot8,1,0.092000,0,0,19,19,-0.213273,3.873268,0.000000
19,bot9,1,0.046000,0,0,19,19,0.332620,3.149524,0.000000
20,bot0,1,0.042000,0,0,20,20,-0.582177,3.190482,0.000000
20,bot1,1,0.106000,0,0,20,20,0.220163,3.604224,0.000000
20,bot2,1,0.050000,0,0,20,20,0.453389,4.010702,0.000000
20,bot3,1,0.136000,0,0,20,20,-0.199775,3.149548,0.000000
20,bot4,1,0.061000,0,0,20,20,-0.812550,3.628011,0.000000
20,bot5,1,0.066000,0,0,20,20,-0.149041,3.595567,0.000000
20,bot6,1,0.055000,0,0,20,20,0.021081,3.723246,0.000000
20,bot7,1,0.042000,0,0,20,20,0.139060,3.939386,0.000000
20,bot8,1,0.043000,0,0,20,20,-0.211356,3.882986,0.000000
20,bot9,1,0.043000,0,0,20,20,0.334689,3.159213,0.000000
21,bot0,1,0.069000,0,0,21,21,-0.573714,3.195697,0.000000
21,bot1,1,0.134000,0,0,21,21,0.221487,3.614041,0.000000
21,bot2,1,0.043000,0,0,21,21,0.445202,4.016333,0.000000
21,bot3,1,0.117000,0,0,21,21,-0.196068,3.158739,0.000000
21,bot4,1,0.059000,0,0,21,21,-0.819700,3.634915,0.000000
21,bot5,1,0.065000,0,0,21,21,-0.152407,3.604888,0.000000
21,bot6,1,0.044000,0,0,21,21,0.025901,3.731912,0.000000
21,bot7,1,0.039000,0,0,21,21,0.134441,3.948158,0.000000
21,bot8,1,0.049000,0,0,21,21,-0.209576,3.892730,0.000000
21,bot9,1,0.081000,0,0,21,21,0.336557,3.168942,0.000000
22,bot0,1,0.075000,0,0,22,22,-0.565670,3.201529,0.000000
22,bot1,1,0.120000,0,0,22,22,0.222784,3.623861,0.000000
22,bot2,1,0.053000,0,0,22,22,0.437440,4.022536,0.000000
22,bot3,1,0.059000,0,0,22,22,-0.192629,3.168032,0.000000
