step,robot_id,lockstep,wait_ms,command_latency_steps,stale_command_ticks,current_step_index,last_command_step_index,pos_x,pos_y,pos_z
16,bot1,1,0.000000,0,0,16,16,0.217747,3.573463,0.000000
16,bot2,1,0.000000,0,0,16,16,0.477968,3.988795,0.000000
16,bot3,1,0.000000,0,0,16,16,-0.219685,3.111942,0.000000
16,bot4,1,0.000000,0,0,16,16,-0.800046,3.607379,0.000000
16,bot5,1,0.000000,0,0,16,16,-0.141071,3.562654,0.000000
16,bot6,1,0.000000,0,0,16,16,0.005212,3.682946,0.000000
16,bot7,1,0.000000,0,0,16,16,0.153378,3.901257,0.000000
16,bot8,1,0.000000,0,0,16,16,-0.213146,3.851474,0.000000
16,bot9,1,0.000000,0,0,16,16,0.330825,3.127473,0.000000
17,bot0,1,0.000000,0,0,17,17,-0.608016,3.170015,0.000000
17,bot1,1,0.000000,0,0,17,17,0.219491,3.583215,0.000000
17,bot2,1,0.000000,0,0,17,17,0.477968,3.988795,0.000000
17,bot3,1,0.000000,0,0,17,17,-0.215089,3.120727,0.000000
17,bot4,1,0.000000,0,0,17,17,-0.800046,3.607379,0.000000
17,bot5,1,0.000000,0,0,17,17,-0.145558,3.571497,0.000000
17,bot6,1,0.000000,0,0,17,17,0.011765,3.690408,0.000000
17,bot7,1,0.000000,0,0,17,17,0.147162,3.908995,0.000000
17,bot8,1,0.000000,0,0,17,17,-0.210746,3.861085,0.000000
17,bot9,1,0.001000,0,0,17,17,0.333303,3.137067,0.000000
18,bot0,1,0.001000,0,0,18,18,-0.608016,3.170015,0.000000
18,bot1,1,0.000000,0,0,18,18,0.221054,3.592997,0.000000
18,bot2,1,0.000000,0,0,18,18,0.477968,3.988795,0.000000
18,bot3,1,0.001000,0,0,18,18,-0.210846,3.129687,0.000000
18,bot4,1,0.001000,0,0,18,18,-0.800046,3.607379,0.000000
18,bot5,1,0.000000,0,0,18,18,-0.149657,3.580524,0.000000
18,bot6,1,0.001000,0,0,18,18,0.017828,3.698268,0.000000
18,bot7,1,0.001000,0,0,18,18,0.141402,3.917074,0.000000
18,bot8,1,0.000000,0,0,18,18,-0.208524,3.870739,0.000000
18,bot9,1,0.001000,0,0,18,18,0.335525,3.146723,0.000000
19,bot0,1,0.000000,0,0,19,19,-0.600614,3.173307,0.000000
19,bot1,1,0.001000,0,0,19,19,0.222452,3.602803,0.000000
19,bot2,1,0.001000,0,0,19,19,0.470785,3.992532,0.000000
19,bot3,1,0.001000,0,0,19,19,-0.206930,3.138792,0.000000
19,bot4,1,0.000000,0,0,19,19,-0.800046,3.607379,0.000000
19,bot5,1,0.001000,0,0,19,19,-0.153397,3.589705,0.000000
19,bot6,1,0.000000,0,0,19,19,0.023423,3.706464,0.000000
19,bot7,1,0.004000,0,0,19,19,0.136074,3.925440,0.000000
19,bot8,1,0.001000,0,0,19,19,-0.206465,3.880428,0.000000
19,bot9,1,0.001000,0,0,19,19,0.337514,3.156429,0.000000
20,bot0,1,0.001000,0,0,20,20,-0.591913,3.178136,0.000000
20,bot1,1,0.001000,0,0,20,20,0.223697,3.612630,0.000000
20,bot2,1,0.000000,0,0,20,20,0.462382,3.997852,0.000000
20,bot3,1,0.000000,0,0,20,20,-0.203317,3.148021,0.000000
20,bot4,1,0.001000,0,0,20,20,-0.806080,3.612773,0.000000
20,bot5,1,0.000000,0,0,20,20,-0.156802,3.599013,0.000000
20,bot6,1,0.000000,0,0,20,20,0.028574,3.714942,0.000000
20,bot7,1,0.000000,0,0,20,20,0.131154,3.934050,0.000000
20,bot8,1,0.000000,0,0,20,20,-0.204556,3.890148,0.000000
20,bot9,1,0.001000,0,0,20,20,0.339287,3.166176,0.000000
21,bot0,1,0.001000,0,0,21,21,-0.583672,3.183700,0.000000
21,bot1,1,0.000000,0,0,21,21,0.224803,3.622474,0.000000
21,bot2,1,0.001000,0,0,21,21,0.454454,4.003846,0.000000
21,bot3,1,0.005000,0,0,21,21,-0.199985,3.157353,0.000000
21,bot4,1,0.004000,0,0,21,21,-0.812926,3.619983,0.000000
21,bot5,1,0.001000,0,0,21,21,-0.159898,3.608426,0.000000
21,bot6,1,0.001000,0,0,21,21,0.033308,3.723657,0.000000
21,bot7,1,0.002000,0,0,21,21,0.126616,3.942865,0.000000
21,bot8,1,0.001000,0,0,21,21,-0.202784,3.899894,0.000000
21,bot9,1,0.051000,0,0,21,21,0.340864,3.175956,0.000000
22,bot0,1,0.002000,0,0,22,22,-0.575898,3.189892,0.000000
22,bot1,1,0.002000,0,0,22,22,0.225883,3.632320,0.000000
22,bot2,1,0.001000,0,0,22,22,0.447001,4.010413,0.000000
22,bot3,1,0.000000,0,0,22,22,-0.196911,3.166773,0.000000
22,bot4,1,0.000000,0,0,22,22,-0.819175,3.627708,0.000000
22,bot5,1,0.001000,0,0,22,22,-0.162710,3.617928,0.000000
22,bot6,1,0.000000,0,0,22,22,0.037651,3.732570,0.000000
22,bot7,1,0.001000,0,0,22,22,0.122434,3.951853,0.000000
22,bot8,1,0.040000,0,0,22,22,-0.201038,3.909644,0.000000
22,bot9,1,0.000000,0,0,22,22,0.342259,3.185764,0.000000
23,bot0,1,0.000000,0,0,23,23,-0.568592,3.196620,0.000000
23,bot1,1,0.000000,0,0,23,23,0.226961,3.642166,0.000000
23,bot2,1,0.000000,0,0,23,23,0.440015,4.017468,0.000000
23,bot3,1,0.000000,0,0,23,23,-0.194076,3.176267,0.000000
23,bot4,1,0.000000,0,0,23,23,-0.824855,3.635854,0.000000
23,bot5,1,0.000000,0,0,23,23,-0.165259,3.627503,0.000000
23,bot6,1,0.000000,0,0,23,23,0.041630,3.741650,0.000000
23,bot7,1,0.000000,0,0,23,23,0.118583,3.960985,0.000000
23,bot8,1,0.000000,0,0,23,23,-0.199294,3.919394,0.000000
23,bot9,1,0.000000,0,0,23,23,0.343490,3.195593,0.000000
24,bot0,1,0.000000,0,0,24,24,-0.561744,3.203809,0.000000
24,bot1,1,0.000000,0,0,24,24,0.228040,3.652013,0.000000
24,bot2,1,0.000000,0,0,24,24,0.433483,4.024941,0.000000
24,bot3,1,0.001000,0,0,24,24,-0.191461,3.185823,0.000000
24,bot4,1,0.000000,0,0,24,24,-0.829992,3.644348,0.000000
24,bot5,1,0.000000,0,0,24,24,-0.167566,3.637138,0.000000
24,bot6,1,0.000000,0,0,24,24,0.045271,3.750870,0.000000
24,bot7,1,0.000000,0,0,24,24,0.115039,3.970240,0.000000
24,bot8,1,0.000000,0,0,24,24,-0.197549,3.929145,0.000000
24,bot9,1,0.000000,0,0,24,24,0.344570,3.205439,0.000000
25,bot0,1,0.000000,0,0,25,25,-0.555340,3.211391,0.000000
25,bot1,1,0.000000,0,0,25,25,0.229118,3.661859,0.000000
25,bot2,1,0.000000,0,0,25,25,0.427389,4.032770,0.000000
25,bot3,1,0.000000,0,0,25,25,-0.189046,3.195431,0.000000
25,bot4,1,0.000000,0,0,25,25,-0.834615,3.653129,0.000000
